time,kph,mps,a,delta_x,x,slope,tractionForce,rollingResist,gradeResist,airBrk,approxTf
36.0,70.07164805106103,19.464346680850287,0.38707878546021574,19.657886073580396,370.1096698743019,0,0.39536979688141105,-0.00829101142119529,-0.0,0,0
37.0,71.46513167871781,19.851425466310502,0.37926793013619825,20.041059431378603,389.76755594788233,0,0.387660564058598,-0.00839263392239977,-0.0,0,0
38.0,72.83049622720812,20.2306933964467,0.37190046974546626,20.416643631319435,409.8086153792609,0,0.3803930316589542,-0.008492561913487946,-0.0,0,0
39.0,74.1693379182918,20.602593866192166,0.3649356097210059,20.78506167105267,430.2252590105804,0,0.3735265007706271,-0.00859089104962116,-0.0,0,0
40.0,75.48310611328742,20.96752947591317,0.3583376393958004,21.14669829561107,451.01032068163306,0,0.36702534757266575,-0.008687708176865374,-0.0,0,0
41.0,76.77312161511229,21.32586711530897,0.3520751438146519,21.501904687216296,472.15701897724415,0,0.3608582362455395,-0.008783092430887578,-0.0,0,0
42.0,78.04059213284503,21.677942259123622,0.3461203601473144,21.85100243919728,493.6589236644604,0,0.35499747631250755,-0.008877116165193174,-0.0,0,0
43.0,79.28662542937538,22.024062619270936,0.34044864832563115,22.194286943433752,515.5099261036577,0,0.3494184940658279,-0.008969845740196745,-0.0,0,0
44.0,80.51224056334763,22.364511267596566,0.33503805266741354,22.532030293930273,537.7042130470915,0,0.3440993948652546,-0.009061342197841061,-0.0,0,0
45.0,81.71837755295033,22.69954932026398,0.3298689365440552,22.864483788536006,560.2362433410217,0,0.3390205983855036,-0.009151661841448366,-0.0,0,0
46.0,82.90590572450893,23.029418256808036,0.3249236761152903,23.19188009486568,583.1007271295578,0,0.3341645328518944,-0.009240856736604084,-0.0,0,0
47.0,84.07563095852397,23.354341932923326,0.32018640215486716,23.51443513400076,606.2926072244235,0,0.3295153773007153,-0.009328975145848125,-0.0,0,0
48.0,85.2283020062815,23.674528335078193,0.3156427812810641,23.832349725718725,629.8070423584243,0,0.3250588431886378,-0.009416061907573731,-0.0,0,0
49.0,86.36461601889333,23.990171116359257,0.3112798296688263,24.14581103119367,653.639392084143,0,0.3207819884364806,-0.00950215876765429,-0.0,0,0
50.0,87.4852234057011,24.301450946028083,0.3070857536880646,24.454993822872115,677.7852031153367,0,0.31667305835888554,-0.009587304670820892,-0.0,0,0
51.0,88.59073211897814,24.608536699716147,0.30304981298181566,24.760061606207056,702.2401969382088,0,0.3127213489994272,-0.009671536017611553,-0.0,0,0
52.0,89.68171144571266,24.911586512697962,0.2991622023395886,25.061167613867756,727.0002585444158,0,0.3089170892313313,-0.009754886891742672,-0.0,0,0
53.0,90.75869537413519,25.21074871503755,0.2954139493881605,25.35845568973163,752.0614261582836,0,0.3052513386501256,-0.00983738926196511,-0.0,0,0
54.0,91.82218559193255,25.50616266442571,0.29179682565389603,25.652061077252657,777.4198818480152,0,0.30171589881571936,-0.009919073161823319,-0.0,0,0
55.0,92.87265416428659,25.797959490079606,0.28830326897727887,25.942111124568246,803.0719429252679,0,0.2983032358274859,-0.009999966850207063,-0.0,0,0
56.0,93.91054593260479,26.086262759056886,0.28492631560447734,26.228725916859126,829.0140540498361,0,0.29500641255962606,-0.010080096955148702,-0.0,0,0
57.0,94.93628066878091,26.371189074661363,0.2816595405598745,26.5120188449413,855.2427799666953,0,0.2918190291628314,-0.010159488602956908,-0.0,0,0
58.0,95.95025501479645,26.652848615221238,0.2784970051310056,26.792097117786742,881.7547988116365,0,0.28873517066548143,-0.010238165534475818,-0.0,0,0
59.0,96.95284423326808,26.931345620352243,0.27543321048370933,27.0690622255941,908.5468959294233,0,0.2857493606937154,-0.010316150210006097,-0.0,0,0
60.0,97.94440379100942,27.20677883083595,0.27246305657865355,27.343010359125277,935.6159581550173,0,0.2828565204828657,-0.01039346390421212,-0.0,0,0
61.0,98.92527079469258,27.479241887414606,0.26958180568715995,27.614032790258186,962.9589685141426,0,0.2800519324793203,-0.010470126792160334,-0.0,0,0
62.0,99.89576529516636,27.748823693101766,0.2667850499094597,27.882216218056495,990.5730013044008,0,0.2773312079369419,-0.010546158027482135,-0.0,0,0
63.0,100.85619147484041,28.015608743011224,0.26406868218620083,28.147643084104324,1018.4552175224572,0,0.27469025799972646,-0.010621575813525658,-0.0,0,0
64.0,101.80683873071074,28.279677425197427,0.2614288703673818,28.410391860381118,1046.6028606065615,0,0.2721252678356327,-0.010696397468250874,-0.0,0,0
65.0,102.74798266403332,28.54110629556481,0.2588620339644881,28.670537312547054,1075.0132524669427,0,0.2696326734480162,-0.010770639483528147,-0.0,0,0
66.0,103.67988598630546,28.799968329529296,0.2563648232635113,28.92815074116105,1103.6837897794899,0,0.26720914084293096,-0.01084431757941967,-0.0,0,0
67.0,104.6027993500541,29.056333152792806,0.25393410052043014,29.183300203053022,1132.611940520651,0,0.26485154727438365,-0.010917446753953496,-0.0,0,0
68.0,105.51696211192765,29.310267253313235,0.25156692299796046,29.436050714812215,1161.795240723704,0,0.26255696432680026,-0.01099004132883978,-0.0,0,0
69.0,106.4226030347203,29.561834176311194,0.24926052763407464,29.68646444012823,1191.231291438516,0,0.26032264262560134,-0.011062114991526708,-0.0,0,0
70.0,107.31994093420298,29.81109470394527,0.24701231715983507,29.934600862525187,1220.9177558786444,0,0.25814599799378346,-0.011133680833948393,-0.0,0,0
71.0,108.20918527597838,30.058107021105105,0.24481984750724564,30.180516944858727,1250.8523567411696,0,0.25602459889552326,-0.011204751388277612,-0.0,0,0
72.0,109.09053672700446,30.30292686861235,0.24268081636769773,30.424267276796197,1281.0328736860283,0,0.2539561550276595,-0.011275338659961777,-0.0,0,0
73.0,109.96418766592818,30.545607684980048,0.24059305277870685,30.6659042113694,1311.4571409628245,0,0.2519385069369974,-0.011345454158290535,-0.0,0,0
74.0,110.83032265593152,30.786200737758755,0.23855450763139824,30.905477991574454,1342.123045174194,0,0.2499696165561152,-0.011415108924716939,-0.0,0,0
75.0,111.68911888340456,31.024755245390153,0.2365632450039816,31.143036867892143,1373.0285231657683,0,0.24804755856311247,-0.011484313559130864,-0.0,0,0
76.0,112.54074656541889,31.261318490394135,0.23461743423753867,31.378627207512906,1404.1715600336604,0,0.24617051248180163,-0.011553078244262964,-0.0,0,0
77.0,113.38536932867403,31.495935924631674,0.23271534268008226,31.612293595971714,1435.5501872411733,0,0.2443367554484616,-0.011621412768379344,-0.0,0,0
78.0,114.22314456232232,31.728651267311754,0.23085532903324485,31.844078931828378,1467.162480837145,0,0.24254465557965602,-0.011689326546411158,-0.0,0,0
79.0,115.054223746842,31.959506596344998,0.2290358372432854,32.07402451496664,1499.0065597689734,0,0.2407926658829346,-0.011756828639649192,-0.0,0,0
80.0,115.87875276091782,32.18854243358828,0.22725539088452346,32.30217012903054,1531.08058428394,0,0.2390793186586443,-0.011823927774120821,-0.0,0,0
81.0,116.6968721681021,32.415797824472804,0.2255125879889366,32.52855411846727,1563.3827544129706,0,0.23740322034669228,-0.011890632357755681,-0.0,0,0
82.0,117.50871748486227,32.64131041246174,0.2238060962806052,32.75321346060205,1595.911308531438,0,0.2357630467770414,-0.01195695049643622,-0.0,0,0
83.0,118.31441943147244,32.86511650874235,0.22213464877804137,32.976183833131365,1628.66452199204,0,0.23415753878706194,-0.01202289000902056,-0.0,0,0
84.0,119.11410416707339,33.087251157520384,0.22049703973128373,33.19749967738603,1661.6407058251714,0,0.23258549817270072,-0.012088458441416976,-0.0,0,0
85.0,119.907893510106,33.30774819725167,0.21889212086403104,33.41719425768368,1694.8382055025575,0,0.23104578394381328,-0.012153663079782247,-0.0,0,0
86.0,120.69590514521653,33.5266403181157,0.21731879789409847,33.63529971706275,1728.255399760241,0,0.22953730885700813,-0.012218510962909664,-0.0,0,0
87.0,121.4782528176353,33.743959116009805,0.21577602730814088,33.851847129663874,1761.8906994773038,0,0.22805903620200763,-0.01228300889386675,-0.0,0,0
88.0,122.2550465159446,33.95973514331794,0.21426281336896022,34.06686655000242,1795.7425466069676,0,0.22660997681989775,-0.012347163450937523,-0.0,0,0
89.0,123.02639264407286,34.173997956686904,0.2127782053358184,34.280387059354815,1829.80941315697,0,0.2251891863337379,-0.012410980997919511,-0.0,0,0
90.0,123.7923941832818,34.38677616202272,0.21132129488005721,34.492436809462745,1864.0898002163249,0,0.2237957625738786,-0.01247446769382138,-0.0,0,0
91.0,124.55315084485001,34.59809745690278,0.20989121368000138,34.703043063742776,1898.5822370257877,0,0.2224288431820048,-0.012537629502003406,-0.0,0,0
92.0,125.30875921409802,34.80798867058278,0.2084871311806205,34.91223223617309,1933.2852800895305,0,0.22108760337941988,-0.012600472198799381,-0.0,0,0
93.0,126.05931288634824,35.0164758017634,0.2071082525047679,35.12002992801578,1968.1975123257037,0,0.2197712538864234,-0.012663001381655523,-0.0,0,0
94.0,126.8049025953654,35.223584054268166,0.20575381650401517,35.32646096252017,2003.3175422537195,0,0.21847903898083426,-0.01272522247681908,-0.0,0,0
95.0,127.54561633477985,35.42933787077218,0.20442309393818336,35.531549417741275,2038.6440032162395,0,0.21721023468479006,-0.012787140746606692,-0.0,0,0
96.0,128.28153947295732,35.63376096471036,0.2031153857736414,35.73531865759718,2074.1755526339807,0,0.21596414706992176,-0.012848761296280362,-0.0,0,0
97.0,129.01275486174242,35.836876350484005,0.20183002159131597,35.937791361279665,2109.9108712915777,0,0.2147401106718725,-0.012910089080556521,-0.0,0,0
98.0,129.73934293947116,36.03870637207532,0.20056635809614654,36.13898955112339,2145.8486626528575,0,0.21353748700591849,-0.012971128909771954,-0.0,0,0
99.0,130.46138182861728,36.239272730171464,0.1993237777204275,36.338934619031676,2181.987652203981,0,0.21235566317615592,-0.013031885455728408,-0.0,0,0
100.0,131.17894742841082,36.438596507891894,0.19810168731412503,36.537647351548955,2218.3265868230123,0,0.21119405057136117,-0.013092363257236133,-0.0,0,0
101.0,131.8921135027417,36.63669819520602,0.19689951691583382,36.73514795366394,2254.8642341745613,0,0.21005208364120895,-0.01315256672537512,-0.0,0,0
102.0,132.6009517636387,36.83359771212186,0.1957167185985694,36.931456071421145,2291.599382128225,0,0.20892921874706083,-0.013212500148491435,-0.0,0,0
103.0,133.30553195059355,37.029314430720426,0.19455276538506433,37.12659081341296,2328.530838199646,0,0.20782493308200908,-0.01327216769694475,-0.0,0,0
104.0,134.00592190597976,37.22386719610549,0.19340715022767538,37.32057077121932,2365.657429013059,0,0.20673872365529747,-0.013331573427622086,-0.0,0,0
105.0,134.7021876467994,37.417274346333166,0.19227938504839684,37.51341403885736,2402.9779997842784,0,0.20567010633662855,-0.013390721288231698,-0.0,0,0
106.0,135.39439343297363,37.60955373138156,0.19116899983483834,37.70513823129898,2440.4914138231356,0,0.20461861495622838,-0.013449615121390042,-0.0,0,0
107.0,136.08260183237903,37.800722731216396,0.19007554178834862,37.89576050211057,2478.1965520544345,0,0.20358380045686253,-0.013508258668513915,-0.0,0,0
108.0,136.76687378281707,37.99079827300474,0.1889985745207659,38.085297560265126,2516.092312556545,0,0.2025652300942949,-0.013566655573528973,-0.0,0,0
109.0,137.44726865109183,38.17979684752551,0.1879376772965461,38.27376568617378,2554.1776101168102,0,0.20156248668295126,-0.013624809386405172,-0.0,0,0
110.0,138.1238442893594,38.367734524822055,0.18689244431726834,38.46118074698069,2592.451375802984,0,0.20057516788379717,-0.01368272356652884,-0.0,0,0
111.0,138.79665708890155,38.55462696913932,0.18586248404574407,38.64755821116219,2630.9125565499644,0,0.19960288553166464,-0.013740401485920574,-0.0,0,0
112.0,139.46576203146623,38.74048945318506,0.18484741856716322,38.83291316246864,2669.5601147611264,0,0.1986452649994707,-0.01379784643230747,-0.0,0,0
113.0,140.13121273830802,38.92533687175223,0.18384688298490182,39.01726031324468,2708.393027923595,0,0.19770194459695953,-0.013855061612057698,-0.0,0,0
114.0,140.79306151705367,39.10918375473713,0.18286052484878845,39.20061401716153,2747.4102882368397,0,0.19677257500177328,-0.013912050152984834,-0.0,0,0
115.0,141.45135940650934,39.29204427958592,0.1818880036137872,39.38298828139282,2786.6109022540013,0,0.19585681872081623,-0.01396881510702903,-0.0,0,0
116.0,142.10615621951897,39.47393228319971,0.18092899012720334,39.56439677826331,2825.9938905353943,0,0.19495434958002486,-0.014025359452821507,-0.0,0,0
117.0,142.7575005839769,39.654861273326915,0.17998316614264973,39.74485285639824,2865.5582873136577,0,0.1940648522407883,-0.014081686098138571,-0.0,0,0
118.0,143.40543998209043,39.83484443946956,0.1790502238591394,39.92436955139913,2905.303140170056,0,0.19318802174139027,-0.014137797882250863,-0.0,0,0
119.0,144.05002078798336,40.013894663328706,0.17812986548378223,40.1029595960706,2945.227509721455,0,0.19232356306195555,-0.014193697578173325,-0.0,0,0
120.0,144.69128830372497,40.19202452881249,0.17722180281666924,40.280635430220826,2985.3304693175255,0,0.19147119071149016,-0.014249387894820924,-0.0,0,0
121.0,145.32928679386498,40.36924633162916,0.17632575685662577,40.45740921005747,3025.611104747746,0,0.19063062833570069,-0.014304871479074924,-0.0,0,0
122.0,145.96405951854882,40.545572088485784,0.1754414574266045,40.633292817199084,3066.0685139578036,0,0.1898016083443687,-0.014360150917764228,-0.0,0,0
123.0,146.5956487652846,40.72101354591239,0.1745686428175711,40.80829786732118,3106.7018067750028,0,0.18898387155713706,-0.014415228739565977,-0.0,0,0
124.0,147.22409587942786,40.89558218872996,0.17370705944981343,40.982435718454866,3147.5101046423238,0,0.18817716686664288,-0.01447010741682944,-0.0,0,0
125.0,147.84944129344717,41.06928924817977,0.17285646155067433,41.15571747895511,3188.4925403607785,0,0.18738125091800126,-0.014524789367326936,-0.0,0,0
126.0,148.4717245550296,41.242145709730444,0.17201661084777528,41.32815401515433,3229.6482578397336,0,0.1865958878037106,-0.014579276955935293,-0.0,0,0
127.0,149.0909843540816,41.41416232057822,0.17118727627685756,41.49975595871665,3270.976411854888,0,0.1858208487731088,-0.014633572496251237,-0.0,0,0
128.0,149.7072585486783,41.58534959685508,0.17036823370342458,41.670533713706796,3312.4761678136047,0,0.1850559119555684,-0.014687678252143822,-0.0,0,0
129.0,150.32058419001063,41.75571783055851,0.16955926565742113,41.84049746338722,3354.1467015273115,0,0.18430086209666802,-0.014741596439246893,-0.0,0,0
130.0,150.93099754637734,41.92527709621593,0.16876016108023337,42.00965717675604,3395.9871989906987,0,0.18355549030662774,-0.014795329226394375,-0.0,0,0
131.0,151.5385341262662,42.094037257296165,0.16797071508333894,42.178022614837836,3437.996856167455,0,0.18281959382034002,-0.014848878737001091,-0.0,0,0
132.0,152.14322870056623,42.26200797237951,0.1671907287179781,42.3456033367385,3480.174878782293,0,0.18209297576836964,-0.014902247050391532,-0.0,0,0
133.0,152.74511532395096,42.429198701097484,0.16642000875525548,42.51240870547511,3522.5204821190314,0,0.18137544495833452,-0.014955436203079037,-0.0,0,0
134.0,153.34422735546985,42.59561870985274,0.16565836747611884,42.67844789359079,3565.0328908245065,0,0.18066681566611645,-0.015008448189997614,-0.0,0,0
135.0,153.9405974783839,42.761277077328856,0.16490562247069399,42.843729888564205,3607.711338718097,0,0.17996690743638247,-0.01506128496568847,-0.0,0,0
136.0,154.53425771927837,42.92618269979955,0.16416159644648762,43.00826349802279,3650.5550686066613,0,0.17927554489193098,-0.015113948445443354,-0.0,0,0
137.0,155.12523946648574,43.09034429624604,0.16342611704499774,43.17205735476853,3693.563332104684,0,0.1785925575514043,-0.01516644050640657,-0.0,0,0
138.0,155.71357348784773,43.253770413291036,0.1626990166662995,43.335119921624184,3736.7353894594526,0,0.17791777965493694,-0.015218762988637452,-0.0,0,0
139.0,156.29928994784643,43.41646942995734,0.16198013230120012,43.497459496107936,3780.0705093810766,0,0.17725104999733524,-0.015270917696135124,-0.0,0,0
140.0,156.88241842413075,43.57844956225854,0.16126930537057863,43.65908421494383,3823.5679688771847,0,0.17659221176840564,-0.015322906397827015,-0.0,0,0
141.0,157.46298792346485,43.73971886762912,0.16056638157155054,43.8200020584149,3867.2270530921287,0,0.17594111240007337,-0.015374730828522837,-0.0,0,0
142.0,158.0410268971224,43.90028524920067,0.15987121073011656,43.98022085456573,3911.0470551505437,0,0.17529760341995196,-0.015426392689835382,-0.0,0,0
143.0,158.61656325575083,44.06015645993079,0.15918364665997525,44.13974828326077,3955.0272760051093,0,0.17466154031104486,-0.015477893651069604,-0.0,0,0
144.0,159.18962438372677,44.219340106590764,0.1585035470271966,44.29859188010436,3999.16702428837,0,0.17403278237727787,-0.015529235350081265,-0.0,0,0
145.0,159.76023715302466,44.37784365361796,0.15783077322047093,44.45675904022819,4043.4656161684743,0,0.17341119261457738,-0.01558041939410645,-0.0,0,0
146.0,160.32842793661834,44.535674426838426,0.15716519022666414,44.61425702195176,4087.9223752087023,0,0.17279663758722727,-0.01563144736056312,-0.0,0,0
147.0,160.89422262143432,44.69283961706509,0.15650666651142367,44.7710929503208,4132.5366322306545,0,0.17218898730924956,-0.01568232079782588,-0.0,0,0
148.0,161.45764662087547,44.849346283576516,0.15585507390459538,44.92727382052881,4177.3077251809755,0,0.17158811513057037,-0.015733041225975,-0.0,0,0
149.0,162.018724886932,45.00520135748111,0.15521028749022353,45.08280650122622,4222.234999001505,0,0.1709938976277443,-0.015783610137520762,-0.0,0,0
150.0,162.5774819218968,45.16041164497133,0.15457218550091847,45.237697737721795,4267.317805502731,0,0.17040621449902263,-0.015834028998104155,-0.0,0,0
151.0,163.13394178970012,45.31498383047225,0.15394064921638836,45.39195415508045,4312.555503240453,0,0.1698249484635631,-0.01588429924717475,-0.0,0,0
152.0,163.6881281268791,45.46892447968864,0.1533155628659428,45.54558226112161,4357.947457395533,0,0.16924998516458958,-0.015934422298646785,-0.0,0,0
153.0,164.2400641531965,45.62224004255458,0.15269681353478534,45.698588449321974,4403.493039656655,0,0.16868121307631953,-0.01598439954153419,-0.0,0,0
154.0,164.78977268192173,45.77493685608937,0.152084291073922,45.85097900162633,4449.1916281059775,0,0.16811852341448746,-0.016034232340565484,-0.0,0,0
155.0,165.33727612978785,45.92702114716329,0.15147788801352205,46.002760091170046,4495.0426071076035,0,0.1675618100503013,-0.016083922036779236,-0.0,0,0
156.0,165.88259652663652,46.07849903517681,0.15087749947957588,46.1539377849166,4541.045367198773,0,0.16701096942767674,-0.01613346994810086,-0.0,0,0
157.0,166.425755524763,46.22937653465639,0.15028302311370204,46.30451804621324,4587.19930498369,0,0.16646590048360352,-0.016182877369901493,-0.0,0,0
158.0,166.96677440797234,46.37965955777009,0.14969435899596462,46.45450673726807,4633.503823029903,0,0.16592650457150418,-0.016232145575539564,-0.0,0,0
159.0,167.5056741003578,46.529353916766055,0.14911140957056732,46.60390962155134,4679.958329767172,0,0.16539268538745308,-0.01628127581688577,-0.0,0,0
160.0,168.04247517481184,46.67846532633662,0.14853407957429887,46.75273236612377,4726.562239388722,0,0.1648643488991309,-0.016330269324832024,-0.0,0,0
161.0,168.5771978612793,46.82699940591092,0.14796227596761005,46.900980543894725,4773.314971754846,0,0.16434140327739508,-0.016379127309785017,-0.0,0,0
162.0,169.1098620547627,46.974961681878526,0.14739590786820816,47.048659635812626,4820.21595229874,0,0.16382375883035308,-0.016427850962144917,-0.0,0,0
163.0,169.64048732308825,47.122357589746734,0.14683488648706194,47.19577503299026,4867.264611934553,0,0.1633113279398317,-0.016476441452769757,-0.0,0,0
164.0,170.16909291444168,47.2691924762338,0.14627912506671284,47.342332038767154,4914.460386967543,0,0.16280402500013894,-0.01652489993342609,-0.0,0,0
165.0,170.69569776468185,47.41547160130051,0.1457285388217963,47.48833587071141,4961.80271900631,0,0.16230176635902258,-0.01657322753722629,-0.0,0,0
166.0,171.2203205044403,47.56120014012231,0.14518304488167894,47.63379166256315,5009.291054877021,0,0.16180447026073205,-0.016621425379053107,-0.0,0,0
167.0,171.74297946601436,47.706383185003986,0.14464256223512406,47.778704466121546,5056.924846539585,0,0.1613120567910959,-0.016669494555971828,-0.0,0,0
168.0,172.26369269006082,47.85102574723911,0.14410701167690046,47.92307925307756,5104.703551005707,0,0.16082444782453098,-0.016717436147630525,-0.0,0,0
169.0,172.78247793209766,47.995132758916014,0.14357631575625507,48.06692091679414,5152.626630258785,0,0.1603415669729039,-0.016765251216648826,-0.0,0,0
170.0,173.29935266882018,48.13870907467227,0.14305039872717243,48.210234274035855,5200.693551175579,0,0.15986333953616802,-0.016812940808995588,-0.0,0,0
171.0,173.814334104238,48.28175947339944,0.14252918650034854,48.35302406664962,5248.903785449615,0,0.15938969245470436,-0.016860505954355814,-0.0,0,0
172.0,174.32743917563923,48.42428865989979,0.14201260659680937,48.49529496319819,5297.256809516264,0,0.15892055426329665,-0.0169079476664873,-0.0,0,0
173.0,174.83868455938776,48.566301266496595,0.14150058810310806,48.63705156054815,5345.752104479462,0,0.15845585504667528,-0.016955266943567224,-0.0,0,0
174.0,175.34808667655892,48.7078018545997,0.14099306162803749,48.77829838541372,5394.389156040011,0,0.15799552639656664,-0.017002464768529145,-0.0,0,0
175.0,175.85566169841985,48.84879491622774,0.14048995926079844,48.91903989585814,5443.167454425425,0,0.15753950137018907,-0.017049542109390626,-0.0,0,0
176.0,176.36142555175874,48.989284875488536,0.13999121453056482,49.05928048275382,5492.086494321283,0,0.15708771445013672,-0.017096499919571902,-0.0,0,0
177.0,176.86539392406877,49.129276090019104,0.13949676236739228,49.1990244712028,5541.145774804037,0,0.15664010150559807,-0.017143339138205798,-0.0,0,0
178.0,177.3675822685914,49.2687728523865,0.13900653906441707,49.3382761219187,5590.344799275239,0,0.15619659975485634,-0.017190060690439265,-0.0,0,0
179.0,177.8680058092233,49.407779391450916,0.1385204822412952,49.47703963257156,5639.683075397158,0,0.15575714772902194,-0.01723666548772673,-0.0,0,0
180.0,178.36667954529196,49.54629987369221,0.13803853080883413,49.61531913909663,5689.160115029729,0,0.15532168523694975,-0.017283154428115628,-0.0,0,0
181.0,178.86361825620378,49.68433840450105,0.13756062493477128,49.75311871696844,5738.775434168826,0,0.15489015333129558,-0.01732952839652429,-0.0,0,0
182.0,179.35883650596895,49.82189902943582,0.13708670601065567,49.890442382441144,5788.528552885795,0,0.1544624942756681,-0.017375788265012435,-0.0,0,0
183.0,179.85234864760733,49.958985735446475,0.13661671661979063,50.02729409375637,5838.418995268236,0,0.15403865151283522,-0.017421934893044593,-0.0,0,0
